# PARTHENOPE -> PSYCHE -> THEMIS LT-chain trajectory
# Frame: heliocentric ECLIPJ2000, units km / km/s / kg
# Time system: SPICE ET (TDB seconds past J2000)
et_seconds_past_J2000,utc_iso,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms,mass_kg
1256117278.286847,2039-10-21T21:26:49.104443,338154528.391305,-170694050.939726,-2260582.878228,7.978987005,17.565181306,-1.025659247,1152.8159
1256844443.438639,2039-10-30T07:26:14.256153,343736728.458651,-157813677.401983,-3004784.421934,7.372233019,17.857480750,-1.020973610,1152.8159
1257571608.590431,2039-11-07T17:25:39.407831,348873236.947720,-144728695.784332,-3745089.296128,6.753296057,18.127832160,-1.014941293,1152.8159
1258298773.742223,2039-11-16T03:25:04.559479,353555509.742725,-131455289.585534,-4480517.434976,6.123048657,18.375626745,-1.007560550,1152.8159
1259025938.894015,2039-11-24T13:24:29.711099,357775650.891600,-118010070.807106,-5210088.543162,5.482400661,18.600295208,-0.998832507,1152.8159
1259753104.045807,2039-12-02T23:23:54.862697,361526438.973971,-104410050.226213,-5932824.210105,4.832297092,18.801310499,-0.988761231,1152.8159
1260480269.197599,2039-12-11T09:23:20.014275,364801351.840783,-90672605.712155,-6647750.064387,4.173715795,18.978190441,-0.977353771,1152.8159
1261207434.349391,2039-12-19T19:22:45.165838,367594589.555318,-76815448.691290,-7353897.958638,3.507664852,19.130500190,-0.964620201,1152.8159
1261934599.501184,2039-12-28T05:22:10.317391,369901095.373184,-62856588.882165,-8050308.174640,2.835179778,19.257854530,-0.950573634,1152.8159
1262661764.652976,2040-01-05T15:21:35.468940,371716574.608481,-48814297.438947,-8736031.637918,2.157320511,19.359919953,-0.935230231,1152.8159
1263388929.804768,2040-01-14T01:21:00.620489,373037511.244945,-34707068.656646,-9410132.130767,1.475168226,19.436416530,-0.918609188,1152.8159
1264116094.956560,2040-01-22T11:20:25.772045,373861182.164135,-20553580.405974,-10071688.492380,0.789821968,19.487119533,-0.900732717,1152.8159
1264843260.108352,2040-01-30T21:19:50.923612,374185668.877648,-6372653.478661,-10719796.794633,0.015988750,19.760289769,-0.880784675,1142.8847
1265570425.260144,2040-02-08T07:19:16.075195,373947007.187388,7997398.488795,-11352959.607628,-0.672505797,19.758791209,-0.860471321,1142.8847
1266297590.411936,2040-02-16T17:18:41.226799,373207624.032306,22356737.619410,-11970920.426384,-1.360997210,19.730817924,-0.838978620,1142.8847
1267024755.563728,2040-02-25T03:18:06.378427,371967962.361551,36686105.072570,-12572834.301632,-2.048272952,19.676361190,-0.816341838,1142.8847
1267751920.715520,2040-03-04T13:17:31.530084,370229347.361240,50966260.727068,-13157883.062035,-2.733119874,19.595481252,-0.792599336,1142.8847
1268479085.867312,2040-03-12T23:16:56.681771,367993985.098468,65178033.358640,-13725277.509699,-3.414329172,19.488307323,-0.767792417,1142.8847
1269206251.019104,2040-03-21T09:16:21.833491,365264957.559040,79302370.657828,-14274259.502534,-4.090701339,19.355037145,-0.741965164,1142.8847
1269933416.170897,2040-03-29T19:15:46.985245,362046214.104075,93320388.773016,-14804103.910140,-4.761051055,19.195936124,-0.715164258,1142.8847
1270660581.322689,2040-04-07T05:15:12.137034,358342559.403179,107213421.067723,-15314120.431078,-5.424211981,19.011336034,-0.687438778,1142.8847
1271387746.474481,2040-04-15T15:14:37.288858,354159637.933707,120963065.789258,-15803655.260665,-6.079041404,18.801633322,-0.658839989,1142.8847
1272114911.626273,2040-04-24T01:14:02.440715,349503915.166091,134551232.357610,-16272092.599845,-6.724424698,18.567287014,-0.629421118,1142.8847
1272842076.778065,2040-05-02T11:13:27.592604,344382655.584052,147960185.998622,-16718855.997219,-7.359279563,18.308816255,-0.599237122,1142.8847
1273569241.929857,2040-05-10T21:12:52.744524,338803897.715035,161172590.463958,-17143409.517926,-7.982560003,18.026797514,-0.568344440,1142.8847
1274296407.081649,2040-05-19T07:12:17.896470,332776426.370225,174171548.601552,-17545258.734704,-8.593260021,17.721861474,-0.536800753,1142.8847
1275023572.233441,2040-05-27T17:11:43.048440,326309742.314627,186940640.564003,-17923951.538148,-9.190416984,17.394689650,-0.504664730,1142.8847
1275750737.385233,2040-06-05T03:11:08.200430,319414029.605584,199463959.468005,-18279078.764851,-9.773114669,17.046010765,-0.471995779,1142.8847
1276477902.537025,2040-06-13T13:10:33.352436,312100120.852709,211726144.345244,-18610274.643746,-10.340485934,16.676596932,-0.438853798,1142.8847
1277205067.688817,2040-06-21T23:09:58.504454,304379460.663305,223712410.253461,-18917217.062589,-10.891715031,16.287259670,-0.405298928,1142.8847
1277932232.840609,2040-06-30T09:09:23.656479,296264067.544926,235408575.445369,-19199627.657988,-11.426039539,15.878845799,-0.371391316,1142.8847
1278659397.992402,2040-07-08T19:08:48.808507,287766494.540827,246801085.522115,-19457271.733838,-11.942751916,15.452233261,-0.337190879,1142.8847
1279386563.144194,2040-07-17T05:08:13.960533,278899788.874718,257877034.526781,-19689958.014300,-12.441200671,15.008326888,-0.302757087,1142.8847
1280113728.295986,2040-07-25T15:07:39.112552,269469770.548886,268785934.865101,-19945156.522779,-13.206313909,14.770361835,-0.333602875,1129.1351
1280840893.447778,2040-08-03T01:07:04.264559,259698217.847571,279354194.481364,-20175077.182972,-13.666103085,14.294107432,-0.298743689,1129.1351
1281568058.599570,2040-08-11T11:06:29.416551,249599647.153004,289570714.616985,-20379594.316972,-14.105660668,13.803109276,-0.263743347,1129.1351
1282295223.751362,2040-08-19T21:05:54.568524,239188949.024793,299425155.770018,-20558628.054464,-14.524506075,13.298419361,-0.228664286,1129.1351
1283022388.903154,2040-08-28T07:05:19.720472,228481338.810339,308907947.848213,-20712143.464933,-14.922226526,12.781101014,-0.193567632,1129.1351
1283749554.054946,2040-09-05T17:04:44.872394,217492307.537418,318010296.534848,-20840149.519859,-15.298476427,12.252223767,-0.158512972,1129.1351
1284476719.206738,2040-09-14T03:04:10.024287,206237573.415510,326724185.992635,-20942697.899659,-15.652976321,11.712858418,-0.123558154,1129.1351
1285203884.358530,2040-09-22T13:03:35.176148,194733034.248826,335042378.060370,-21019881.660882,-15.985511433,11.164072331,-0.088759104,1129.1351
1285931049.510322,2040-09-30T23:03:00.327975,182994721.037948,342958408.122523,-21071833.779654,-16.295929863,10.606924992,-0.054169666,1129.1351
1286658214.662114,2040-10-09T09:02:25.479767,171038753.892326,350466580.363867,-21098725.218232,-16.584141091,10.042464079,-0.019841613,1129.1351
1287746407.619982,2040-10-21T23:18:58.437571,152775464.900964,360930026.189663,-21092618.136052,-16.973832952,9.186336692,0.030936808,1129.1351
1288834600.577849,2040-11-03T13:35:31.395298,134115163.416872,370455706.727720,-21031703.449568,-17.313853091,8.319489379,0.080864779,1129.1351
1289922793.535716,2040-11-16T03:52:04.352957,115111725.826609,379033743.264823,-20916985.303523,-17.604570098,7.445186216,0.129800349,1129.1351
1291010986.493583,2040-11-28T18:08:37.310556,95818486.718621,386657732.547492,-20749614.487566,-17.846602641,6.566542399,0.177615114,1129.1351
1292099179.451451,2040-12-11T08:25:10.268107,76287995.444398,393324572.596903,-20530875.360510,-18.040770451,5.686511809,0.224192238,1129.1351
1293187372.409318,2040-12-23T22:41:43.225626,56571808.334149,399034288.249237,-20262172.451859,-18.188076065,4.807885527,0.269427767,1129.1351
1294275565.367185,2041-01-05T12:58:16.183131,36720300.399803,403789847.922066,-19945016.421050,-18.289684294,3.933280879,0.313230523,1129.1351
1295363758.325053,2041-01-18T03:14:49.140638,16782501.617369,407596969.540839,-19581010.499731,-18.346897907,3.065132510,0.355521355,1129.1351
1296451951.282920,2041-01-30T17:31:22.098165,-3194036.389226,410463919.622237,-19171838.105999,-18.361125555,2.205692238,0.396231980,1129.1351
1297540144.240787,2041-02-12T07:47:55.055729,-23163346.254876,412401325.359824,-18719250.170379,-18.333873516,1.357047126,0.435307114,1129.1351
1298628337.198655,2041-02-24T22:04:28.013344,-43081153.038618,413421983.095108,-18225051.194730,-18.266738011,0.521091996,0.472702602,1129.1351
1299716530.156522,2041-03-09T12:21:00.971023,-62904945.969060,413540647.973266,-17691089.211530,-18.161361549,-0.300463238,0.508382727,1129.1351
1300804723.114389,2041-03-22T02:37:33.928773,-82594021.562958,412773843.207354,-17119246.175107,-18.019421654,-1.106078079,0.542320827,1129.1351
1301892916.072257,2041-04-03T16:54:06.886600,-102109515.308930,411139678.161348,-16511428.409494,-17.842618291,-1.894377050,0.574498618,1129.1351
1302981109.030124,2041-04-16T07:10:39.844504,-121414418.071673,408657671.258570,-15869558.064312,-17.632658612,-2.664145204,0.604905052,1129.1351
1304069301.987991,2041-04-28T21:27:12.802483,-140473572.424236,405348579.714948,-15195566.094919,-17.391234884,-3.414316440,0.633534918,1129.1351
1305157494.945858,2041-05-11T11:43:45.760531,-159253653.362494,401234254.129466,-14491385.096625,-17.120027757,-4.143945892,0.660390899,1129.1351
1306245687.903726,2041-05-24T02:00:18.718639,-177723163.244360,396337498.415179,-13758941.027556,-16.820708788,-4.852229746,0.685481537,1129.1351
1307333880.861593,2041-06-05T16:16:51.676797,-195852401.912029,390681919.216293,-13000148.818561,-16.494908411,-5.538491014,0.708818720,1129.1351
1308422073.819460,2041-06-18T06:33:24.634990,-213613421.065601,384291800.688666,-12216908.217906,-16.144216203,-6.202160061,0.730418460,1129.1351
1309510266.777328,2041-06-30T20:49:57.593204,-230979979.391741,377191991.691450,-11411099.489757,-15.770179304,-6.842767554,0.750300441,1129.1351
1310598459.735195,2041-07-13T11:06:30.551423,-247927494.150881,369407799.912506,-10584579.852086,-15.374297664,-7.459938744,0.768487135,1129.1351
1311686652.693062,2041-07-26T01:23:03.509633,-264432983.678055,360964893.570502,-9739181.135479,-14.958011743,-8.053381495,0.785002720,1129.1351
1312774845.650930,2041-08-07T15:39:36.467817,-280475004.951163,351889227.578452,-8876706.912511,-14.522715525,-8.622860103,0.799875472,1129.1351
1313863038.608797,2041-08-20T05:56:09.425961,-296033614.697649,342206972.549754,-7998928.254194,-14.069766238,-9.168217445,0.813135928,1129.1351
1314951231.566664,2041-09-01T20:12:42.384052,-311090313.456312,331944431.345578,-7107583.053854,-13.600459885,-9.689362671,0.824814752,1129.1351
1316039424.524532,2041-09-14T10:29:15.342081,-325627981.785438,321127977.840492,-6204375.213507,-13.116038019,-10.186255284,0.834943788,1129.1351
1317127617.482399,2041-09-27T00:45:48.300038,-339630823.563085,309784004.210459,-5290973.408552,-12.617691474,-10.658901662,0.843555862,1129.1351
1318215810.440266,2041-10-09T15:02:21.257919,-353084311.017763,297938871.166843,-4369010.329531,-12.106559935,-11.107353088,0.850684119,1129.1351
1318699190.157472,2041-10-15T05:18:40.975106,-358880681.887041,292523344.218428,-3957142.985059,-11.875744769,-11.298781302,0.853383581,1129.1351
1319182569.874678,2041-10-20T19:35:00.692278,-364564942.545552,287016432.925685,-3544039.314713,-11.642715327,-11.485460618,0.855799953,1129.1351
1319665949.591883,2041-10-26T09:51:20.409434,-370136044.542660,281420430.253383,-3129835.442665,-11.407561845,-11.667401795,0.857936196,1129.1351
1320149329.309089,2041-11-01T00:07:40.126576,-375592982.589202,275737623.706311,-2714666.062111,-11.170372673,-11.844616653,0.859795270,1129.1351
1320632709.026295,2041-11-06T14:23:59.843704,-380934793.653475,269970294.834870,-2298664.436681,-10.931234308,-12.017117996,0.861380130,1129.1351
1321116088.743501,2041-11-12T04:40:19.560819,-386160556.071557,264120718.775899,-1881962.403109,-10.690231419,-12.184919544,0.862693723,1129.1351
1321599468.460706,2041-11-17T18:56:39.277921,-391269388.672500,258191163.827287,-1464690.375087,-10.447446882,-12.348035863,0.863738990,1129.1351
1322082848.177912,2041-11-23T09:12:58.995011,-396260449.918917,252183891.054934,-1046977.348213,-10.202961813,-12.506482299,0.864518858,1129.1351
1322566227.895118,2041-11-28T23:29:18.712091,-401132937.063387,246101153.930707,-628950.905967,-9.956855596,-12.660274916,0.865036241,1129.1351
1323049607.612324,2041-12-04T13:45:38.429162,-405886085.321054,239945198.000040,-210737.226632,-9.709205924,-12.809430437,0.865294040,1129.1351
1323532987.329529,2041-12-10T04:01:58.146224,-410358348.545731,233662481.320370,147430.589953,-9.127337087,-13.069399939,0.740957227,1115.3504
1324016367.046735,2041-12-15T18:18:17.863280,-414709772.679105,227310955.605871,505555.071067,-8.876573237,-13.209506076,0.740758845,1115.3504
1324499746.763941,2041-12-21T08:34:37.580330,-418939618.546779,220892788.464282,863531.417170,-8.624314118,-13.345132724,0.740344641,1115.3504
1324983126.481147,2041-12-26T22:50:57.297377,-423047179.560917,214410142.815750,1221255.779064,-8.370626536,-13.476289765,0.739716577,1115.3504
1325466506.198352,2042-01-01T13:07:17.014421,-427031781.138286,207865176.721314,1578625.251225,-8.115576110,-13.602987415,0.738876596,1115.3504
1325949885.915558,2042-01-07T03:23:36.731465,-430892780.133304,201260043.229426,1935537.864766,-7.859227302,-13.725236191,0.737826629,1115.3504
1326433265.632764,2042-01-12T17:39:56.448509,-434629564.286161,194596890.239673,2291892.580044,-7.601643445,-13.843046875,0.736568591,1115.3504
1326916645.349970,2042-01-18T07:56:16.165556,-438241551.686087,187877860.382886,2647589.278976,-7.342886781,-13.956430480,0.735104379,1115.3504
1327400025.067175,2042-01-23T22:12:35.882607,-441728190.249798,181105090.916852,3002528.757063,-7.083018486,-14.065398218,0.733435876,1115.3504
1327883404.784381,2042-01-29T12:28:55.599664,-445088957.215139,174280713.636871,3356612.715178,-6.822098707,-14.169961473,0.731564945,1115.3504
1328366784.501587,2042-02-04T02:45:15.316728,-448323358.649937,167406854.800417,3709743.751140,-6.560186587,-14.270131770,0.729493434,1115.3504
1328850164.218793,2042-02-09T17:01:35.033799,-451430928.976064,160485635.065205,4061825.351097,-6.297340303,-14.365920749,0.727223172,1115.3504
1329333543.935998,2042-02-15T07:17:54.750880,-454411230.508666,153519169.439954,4412761.880757,-6.033617094,-14.457340138,0.724755967,1115.3504
1329816923.653204,2042-02-20T21:34:14.467973,-457263853.010556,146509567.247210,4762458.576479,-5.769073291,-14.544401732,0.722093614,1115.3504
1330300303.370410,2042-02-26T11:50:34.185076,-459988413.261703,139458932.097559,5110821.536263,-5.503764353,-14.627117366,0.719237884,1115.3504
1330783683.087615,2042-03-04T02:06:53.902193,-462584554.643790,132369361.874626,5457757.710649,-5.237744892,-14.705498897,0.716190531,1115.3504
1331267062.804821,2042-03-09T16:23:13.619323,-465051946.739759,125242948.730252,5803174.893566,-4.971068709,-14.779558180,0.712953292,1115.3504
1331750442.522027,2042-03-15T06:39:33.336468,-467390284.948292,118081779.089270,6146981.713130,-4.703788822,-14.849307052,0.709527883,1115.3504
1332233822.239233,2042-03-20T20:55:53.053627,-469599290.113155,110887933.663311,6489087.622431,-4.435957497,-14.914757313,0.705916000,1115.3504
1332717201.956439,2042-03-26T11:12:12.770801,-471678708.167315,103663487.473114,6829402.890324,-3.929013072,-15.132884800,0.583378205,1104.0598
1333200581.673644,2042-04-01T01:28:32.487990,-473512956.894631,96334636.414183,7110443.917994,-3.660157725,-15.189773970,0.579413102,1104.0598
1333683961.390850,2042-04-06T15:44:52.205194,-475217111.910557,88979317.622355,7389531.430611,-3.390754540,-15.242396673,0.575295681,1104.0598
1334167341.108056,2042-04-12T06:01:11.922415,-476790920.864824,81599592.361322,7666592.106507,-3.120855017,-15.290757300,0.571027206,1104.0598
1334650720.825262,2042-04-17T20:17:31.639649,-478234156.203259,74197519.765845,7941553.232468,-2.850510253,-15.334860266,0.566608931,1104.0598
1335134100.542467,2042-04-23T10:33:51.356899,-479546614.978345,66775156.831281,8214342.699963,-2.579770966,-15.374710007,0.562042102,1104.0598
1335617480.259673,2042-04-29T00:50:11.074163,-480728118.671367,59334558.407885,8484889.001473,-2.308687517,-15.410310961,0.557327961,1104.0598
1336100859.976879,2042-05-04T15:06:30.791441,-481778513.026129,51877777.199503,8753121.226920,-2.037309937,-15.441667568,0.552467739,1104.0598
1336584239.694084,2042-05-10T05:22:50.508732,-482697667.894240,44406863.766271,9018969.060223,-1.765687946,-15.468784258,0.547462661,1104.0598
1337067619.411290,2042-05-15T19:39:10.226035,-483485477.091939,36923866.530952,9282362.775977,-1.493870981,-15.491665444,0.542313947,1104.0598
1337550999.128496,2042-05-21T09:55:29.943349,-484141858.268447,29430831.788528,9543233.236282,-1.221908219,-15.510315515,0.537022808,1104.0598
1338034378.845702,2042-05-27T00:11:49.660673,-484666752.785840,21929803.718706,9801511.887720,-0.949848601,-15.524738832,0.531590450,1104.0598
1338517758.562907,2042-06-01T14:28:09.378007,-485060125.610394,14422824.400964,10057130.758504,-0.677740852,-15.534939723,0.526018074,1104.0598
1339001138.280113,2042-06-07T04:44:29.095348,-485321965.215415,6911933.831790,10310022.455799,-0.405633512,-15.540922479,0.520306876,1104.0598
1339484517.997319,2042-06-12T19:00:48.812697,-485452283.495498,-600830.056238,10560120.163231,-0.133574952,-15.542691348,0.514458044,1104.0598
1339967897.714525,2042-06-18T09:17:08.530051,-485451115.692221,-8113431.373870,10807357.638599,0.138386597,-15.540250536,0.508472766,1104.0598
1340451277.431731,2042-06-23T23:33:28.247408,-485318520.331226,-15623836.253446,11051669.211793,0.410203022,-15.533604200,0.502352221,1104.0598
1340934657.148936,2042-06-29T13:49:47.964769,-485054579.170676,-23130012.826340,11292989.782930,0.681826308,-15.522756454,0.496097589,1104.0598
1341418036.866142,2042-07-05T04:06:07.682132,-484659397.161060,-30629931.199923,11531254.820726,0.953208507,-15.507711361,0.489710044,1104.0598
1341901416.583348,2042-07-10T18:22:27.399494,-484133102.416315,-38121563.434381,11766400.361104,1.224301723,-15.488472938,0.483190758,1104.0598
1342384796.300554,2042-07-16T08:38:47.116855,-483475846.196248,-45602883.519715,11998363.006055,1.495058082,-15.465045152,0.476540901,1104.0598
1342868176.017759,2042-07-21T22:55:06.834213,-482594246.811047,-53169004.265639,12179742.438745,1.959004715,-15.638362482,0.371839075,1093.3732
1343351555.734965,2042-07-27T13:11:26.551568,-481582016.062229,-60720732.689656,12357824.983094,2.229071819,-15.606461555,0.364966062,1093.3732
1343834935.452171,2042-08-02T03:27:46.268917,-480439335.439746,-68256012.956858,12532560.060210,2.498736504,-15.570307738,0.357989018,1093.3732
1344318315.169376,2042-08-07T17:44:05.986259,-479166412.522227,-75772789.416947,12703897.678156,2.767944714,-15.529901527,0.350909163,1093.3732
1344801694.886582,2042-08-13T08:00:25.703594,-477763481.062733,-83269006.716279,12871788.436844,3.036642206,-15.485243654,0.343727727,1093.3732
1345285074.603788,2042-08-18T22:16:45.420920,-476230801.082179,-90742609.913108,13036183.533180,3.304774536,-15.436335092,0.336445949,1093.3732
1345768454.320994,2042-08-24T12:33:05.138235,-474568658.970407,-98191544.596367,13197034.766475,3.572287043,-15.383177066,0.329065083,1093.3732
1346251834.038199,2042-08-30T02:49:24.855540,-472777367.594817,-105613757.008300,13354294.544128,3.839124833,-15.325771056,0.321586391,1093.3732
1346735213.755405,2042-09-04T17:05:44.572832,-470857266.416555,-113007194.171283,13507915.887589,4.105232765,-15.264118810,0.314011151,1093.3732
1347218593.472611,2042-09-10T07:22:04.290112,-468808721.614147,-120369804.019158,13657852.438605,4.370555434,-15.198222353,0.306340653,1093.3732
1347701973.189817,2042-09-15T21:38:24.007378,-466632126.214556,-127699535.533409,13804058.465764,4.635037156,-15.128083998,0.298576201,1093.3732
1348185352.907022,2042-09-21T11:54:43.724629,-464327900.231560,-134994338.884528,13946488.871339,4.898621953,-15.053706352,0.290719112,1093.3732
1348668732.624228,2042-09-27T02:11:03.441867,-461896490.811388,-142252165.578901,14085099.198438,5.161253540,-14.975092337,0.282770720,1093.3732
1349152112.341434,2042-10-02T16:27:23.159089,-459338372.385533,-149470968.611558,14219845.638475,5.422875306,-14.892245194,0.274732374,1093.3732
1349635492.058640,2042-10-08T06:43:42.876295,-456654046.830627,-156648702.625139,14350685.038958,5.683430303,-14.805168501,0.266605440,1093.3732
1350118871.775846,2042-10-13T21:00:02.593487,-453844043.635303,-163783324.075416,14477574.911615,5.942861232,-14.713866183,0.258391300,1093.3732
1350602251.493051,2042-10-19T11:16:22.310663,-450908920.073930,-170872791.403736,14600473.440847,6.201110426,-14.618342534,0.250091356,1093.3732
1351085631.210257,2042-10-25T01:32:42.027824,-447849261.387091,-177915065.216733,14719339.492532,6.458119837,-14.518602222,0.241707026,1093.3732
1351569010.927463,2042-10-30T15:49:01.744970,-444665680.968697,-184908108.473677,14834132.623178,6.713831026,-14.414650314,0.233239748,1093.3732
1352052390.644668,2042-11-05T06:05:21.462102,-441358820.559603,-191849886.681812,14944813.089433,6.968185144,-14.306492289,0.224690982,1093.3732
1352535770.361874,2042-11-10T20:21:41.179220,-437841455.812383,-198844469.376686,15019163.247122,7.402959361,-14.413603630,0.149497656,1082.8962
1353019150.079080,2042-11-16T10:38:00.896326,-434202176.927884,-205783684.176159,15089331.394255,7.654429692,-14.296920445,0.140815278,1082.8962
1353502529.796286,2042-11-22T00:54:20.613419,-430441711.765325,-212665463.576461,15155288.071566,7.904360394,-14.175964105,0.132072860,1082.8962
1353985909.513491,2042-11-27T15:10:40.330502,-426560820.983920,-219487744.107330,15217004.698379,8.152683402,-14.050743387,0.123272233,1082.8962
1354469289.230697,2042-12-03T05:27:00.047575,-422560298.245272,-226248466.752863,15274453.587020,8.399330232,-13.921267948,0.114415261,1082.8962
1354952668.947903,2042-12-08T19:43:19.764639,-418440970.414871,-232945577.383344,15327607.957450,8.644231987,-13.787548351,0.105503836,1082.8962
1355436048.665109,2042-12-14T09:59:39.481697,-414203697.762344,-239577027.198288,15376441.952126,8.887319354,-13.649596087,0.096539883,1082.8962
1355919428.382314,2042-12-20T00:15:59.198749,-409849374.160129,-246140773.180936,15420930.651085,9.128522614,-13.507423599,0.087525356,1082.8962
1356402808.099520,2042-12-25T14:32:18.915796,-405378927.280212,-252634778.564458,15461050.087245,9.367771639,-13.361044308,0.078462243,1082.8962
1356886187.816726,2042-12-31T04:48:38.632841,-400793318.788546,-259057013.310062,15496777.261919,9.604995907,-13.210472635,0.069352564,1082.8962
1357369567.533932,2043-01-05T19:04:58.349885,-396093544.536781,-265405454.597255,15528090.160549,9.840124498,-13.055724029,0.060198371,1082.8962
1357852947.251137,2043-01-11T09:21:18.066929,-391280634.750881,-271678087.326473,15554967.768631,10.073086107,-12.896814991,0.051001749,1082.8962
1358336326.968343,2043-01-16T23:37:37.783975,-386355654.216241,-277872904.634273,15577390.087858,10.303809049,-12.733763101,0.041764818,1082.8962
1358819706.685549,2043-01-22T13:53:57.501025,-381319702.458841,-283987908.421305,15595338.152445,10.532221271,-12.566587046,0.032489731,1082.8962
1359303086.402755,2043-01-28T04:10:17.218080,-376173913.922019,-290021109.893248,15608794.045650,10.758250356,-12.395306643,0.023178674,1082.8962
1359786466.119960,2043-02-02T18:26:36.935141,-370919458.138381,-295970530.114901,15617740.916472,10.981823540,-12.219942871,0.013833871,1082.8962
1360269845.837166,2043-02-08T08:42:56.652210,-365557539.896386,-301834200.577596,15622162.996531,11.202867717,-12.040517897,0.004457578,1082.8962
1360753225.554372,2043-02-13T22:59:16.369289,-360089399.401098,-307610163.780104,15622045.617106,11.421309456,-11.857055102,-0.004947912,1082.8962
1361236605.271578,2043-02-19T13:15:36.086378,-354516312.428616,-313296473.823176,15617375.226334,11.637075015,-11.669579114,-0.014380270,1082.8962
1361719984.988783,2043-02-25T03:31:55.803478,-348839590.473635,-318891197.017868,15608139.406562,12.026318250,-11.684385851,-0.051867223,1073.2243
1362203364.705989,2043-03-02T17:48:15.520591,-342975400.611757,-324492114.878193,15580778.402492,12.236479537,-11.488935554,-0.061341907,1073.2243
1362686744.423195,2043-03-08T08:04:35.237717,-337010335.715941,-329997592.292494,15548834.784586,12.443678690,-11.289503577,-0.070827481,1073.2243
1363170124.140401,2043-03-13T22:20:54.954857,-330945847.109277,-335405713.168470,15512303.962649,12.647835081,-11.086125674,-0.080321151,1073.2243
1363653503.857606,2043-03-19T12:37:14.672012,-324783425.083266,-340714579.120072,15471182.705915,12.848868112,-10.878839356,-0.089820086,1073.2243
1364136883.574812,2043-03-25T02:53:34.389182,-318524598.871580,-345922310.322430,15425469.160711,13.046697262,-10.667683912,-0.099321419,1073.2243
1364620263.292018,2043-03-30T17:09:54.106367,-312170936.604491,-351027046.377535,15375162.867880,13.241242123,-10.452700435,-0.108822248,1073.2243
1365103643.009224,2043-04-05T07:26:13.823567,-305724045.243350,-356026947.190260,15320264.779910,13.432422446,-10.233931841,-0.118319635,1073.2243
1365587022.726429,2043-04-10T21:42:33.540782,-299185570.494445,-360920193.854332,15260777.277765,13.620158178,-10.011422886,-0.127810607,1073.2243
1366070402.443635,2043-04-16T11:58:53.258013,-292557196.701645,-365704989.547797,15196704.187383,13.804369515,-9.785220192,-0.137292158,1073.2243
1366553782.160841,2043-04-22T02:15:12.975259,-285840646.717160,-370379560.437515,15128050.795825,13.984976941,-9.555372258,-0.146761250,1073.2243
1367037161.878047,2043-04-27T16:31:32.692519,-279037681.749820,-374942156.592177,15054823.867026,14.161901277,-9.321929481,-0.156214810,1073.2243
1367520541.595252,2043-05-03T06:47:52.409792,-272150101.190235,-379391052.903304,14977031.657155,14.335063731,-9.084944171,-0.165649735,1073.2243
1368003921.312458,2043-05-08T21:04:12.127080,-265179742.412243,-383724550.013674,14894683.929522,14.504385947,-8.844470568,-0.175062894,1073.2243
1368487301.029664,2043-05-14T11:20:31.844379,-258128480.550031,-387940975.252568,14807791.969027,14.669790055,-8.600564852,-0.184451124,1073.2243
1368970680.746870,2043-05-20T01:36:51.561690,-250998228.250351,-392038683.577198,14716368.596118,14.831198724,-8.353285155,-0.193811233,1073.2243
1369454060.464075,2043-05-25T15:53:11.279012,-243790935.399244,-396016058.519674,14620428.180218,14.988535216,-8.102691576,-0.203140004,1073.2243
1369937440.181281,2043-05-31T06:09:30.996343,-236508588.822724,-399871513.138793,14519986.652609,15.141723437,-7.848846186,-0.212434193,1073.2243
1370420819.898487,2043-06-05T20:25:50.713682,-229153211.960862,-403603490.975933,14415061.518732,15.290687999,-7.591813037,-0.221690531,1073.2243
1370904199.615693,2043-06-11T10:42:10.431029,-221726864.514753,-407210467.014285,14305671.869874,15.435354268,-7.331658170,-0.230905725,1073.2243
1371387579.332898,2043-06-17T00:58:30.148381,-214231642.065851,-410690948.640631,14191838.394221,15.575648431,-7.068449615,-0.240076461,1073.2243
1371870959.050104,2043-06-22T15:14:49.865738,-206596864.017692,-414127270.696716,14081168.323252,15.862099928,-6.975614134,-0.233508741,1065.1285
1372354338.767310,2043-06-28T05:31:09.583098,-198897548.743693,-417434224.094515,13966099.486520,15.993305624,-6.706543343,-0.242584045,1065.1285
1372837718.484516,2043-07-03T19:47:29.300460,-191135937.896033,-420610432.635357,13846656.349006,16.119838161,-6.434666689,-0.251606968,1065.1285
1373321098.201721,2043-07-09T10:03:49.017823,-183314307.403307,-423654560.264653,13722865.087444,16.241627380,-6.160068278,-0.260573964,1065.1285
1373804477.918927,2043-07-15T00:20:08.735184,-175434966.732280,-426565312.091270,13594753.594633,16.358604686,-5.882834315,-0.269481479,1065.1285
1374287857.636133,2043-07-20T14:36:28.452543,-167500258.114446,-429341435.394204,13462351.482628,16.470703121,-5.603053071,-0.278325953,1065.1285
1374771237.353338,2043-07-26T04:52:48.169899,-159512555.737476,-431981720.615160,13325690.084763,16.577857436,-5.320814856,-0.287103825,1065.1285
1375254617.070544,2043-07-31T19:09:07.887250,-151474264.901699,-434485002.335666,13184802.456480,16.680004162,-5.036211985,-0.295811532,1065.1285
1375737996.787750,2043-08-06T09:25:27.604594,-143387821.141857,-436850160.237308,13039723.374959,16.777081684,-4.749338739,-0.304445512,1065.1285
